gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
MFSD1,3393.849592534638,-0.17800110167533678,0.2465547772645131,-0.7219535701162691,0.47032302380505764,0.6356293020131845
TNFSF10,7023.545143617199,-0.3089730090173674,0.4281254119163245,-0.7216880858213457,0.47048626872970206,0.6357147798237958
MYO10,4276.711267128215,-0.2568306415505327,0.3558729391045111,-0.7216919673544154,0.47048388176968525,0.6357147798237958
C1orf204,60.27757135566585,0.3509906420519921,0.48632111734300326,0.7217260972947587,0.4704628937517861,0.6357147798237958
CSNK2A2,2675.560418017511,0.15606884047348182,0.21631472674596355,0.72148966841618,0.470608294995066,0.6358346133568927
CCL17,209.86336154604112,0.6063741720241224,0.8407937752515133,0.7211925086418877,0.470791080272637,0.6360237625649517
FAM120C,435.32425518513,-0.2080043814633094,0.2884328234066656,-0.7211536433564673,0.47081498950775946,0.6360237625649517
CDC42EP1,4082.5895093453328,0.28406776745317314,0.39401416352303803,0.7209582643253475,0.470935193378438,0.6361410870538684
ATP5J2,2531.119911537451,0.20565049717656295,0.28528807762695063,0.7208520555334119,0.47100054376885436,0.6361843038781579
CSNK1A1,3857.517783146242,0.12654241299495522,0.17562172534547318,0.7205396299690605,0.47119280857937745,0.6363953856105478
C9orf117,360.3732964282752,-0.5715502739027275,0.7932803118663135,-0.7204896747759538,0.4712235547185485,0.6363953856105478
FUBP3,2296.3565912923573,0.15803336481184685,0.21948424241329875,0.7200214606489284,0.47151178228494095,0.6367395533341637
SMG6,1144.9575789094288,-0.21696993388434416,0.3014033731088212,-0.7198656459826928,0.471607721666594,0.6368240206474993
TCEB1P19,13.953411716202341,-0.28694378542999766,0.3986476240102823,-0.7197930406393104,0.47165243045204946,0.6368393029084238
AMZ1,60.924961066444475,-0.5326472291455108,0.7402481909229891,-0.7195522200214659,0.47180073925861266,0.6368780645027864
LINC00493,1001.4012510815605,0.25658721321574307,0.3565950475393566,0.7195478876846266,0.47180340755334,0.6368780645027864
CTD-3184A7.4,66.90251583975181,0.20692213558387207,0.28760143735144883,0.7194753179589062,0.4718481046258584,0.6368780645027864
RP11-395I6.3,28.44420955469038,-0.3306302180133878,0.4594362546955889,-0.7196432903024931,0.47174465081977385,0.6368780645027864
CTC-523E23.5,26.233458902870023,-0.300931251413666,0.4182644716168049,-0.7194760058161613,0.4718476809505534,0.6368780645027864
ZNF830,576.7958356001969,-0.12349425265169897,0.17166317061990538,-0.7193986468136402,0.4718953303759438,0.6368967334887835
C4orf33,508.5868800983684,0.23730404640842045,0.32990897601810487,0.7193015760668409,0.4719551250393848,0.6369323623514822
RP11-390K5.6,21.214426904990827,0.2953658246163359,0.41066386161382373,0.7192398752975476,0.47199313430104695,0.6369385875178354
CUL1,2722.4349116362005,0.1324974323838127,0.18423782423726126,0.7191652036293191,0.4720391362262111,0.6369555968661594
OBSCN,907.5345714598592,-0.30913522003964805,0.42993507719450086,-0.7190276775202423,0.472123866468083,0.6370248589514877
MTDH,5499.342822171621,0.14241171837988925,0.19813440287892664,0.7187632047268052,0.4722868324866412,0.6371996653356835
RPL7P23,24.50126711871027,0.27660778506591127,0.38490200065104846,0.7186447059200491,0.47235986055390566,0.6372531131416912
AC079250.1,25.688996716574753,-0.3893352883443884,0.5420347501742849,-0.7182847376837043,0.4725817387714403,0.6375073505339446
SYT11,1109.9816734006026,-0.2871967798554589,0.3999112898899791,-0.7181512178225089,0.47266405270167183,0.6375282046058193
AC009303.2,35.24092886661099,0.2480235229703229,0.3453633106500857,0.7181524942631058,0.47266326574884776,0.6375282046058193
PADI4,25.740689703330624,-0.5049931876999332,0.7032761191624252,-0.7180582049357238,0.4727213990696101,0.637560464115381
TTC25,498.0699801090355,-0.5862737924392422,0.8166619624065301,-0.7178904117336594,0.472824860343167,0.6376549099466046
UPF1,4273.057787742632,0.2261641497829879,0.31515372071895814,0.7176312222081374,0.4729847010766386,0.6377878752918649
SGTB,524.7187045164769,-0.21793182588242674,0.3036860636174098,-0.7176220840907007,0.47299033704530913,0.6377878752918649
CCDC22,918.3387534094119,0.13418779400435643,0.18709925244386394,0.7172011232092831,0.47325000633284625,0.638092903554616
CCDC7,34.11225204085495,0.1956344851358514,0.27280175942121954,0.7171305843148248,0.47329352584829476,0.6380970436327058
DGKZP1,25.844188638588225,0.32778927211085257,0.45711183870708194,0.7170876891703094,0.47331999141526265,0.6380970436327058
ZNF32,1137.694326840548,0.31013655018069664,0.43264718591703244,0.7168347796446102,0.4734760487950979,0.6382623128795666
GCH1,692.1407596651097,0.24052783498767077,0.33562539416548587,0.7166556499269968,0.4735865975912961,0.6383662159347798
PAX8,276.0101949817813,0.5057646102490241,0.7061222587539493,0.716256432903724,0.4738330229643664,0.6386532448039856
DIS3,2065.3383637958273,0.12462501823938009,0.17407814761711363,0.7159142025884483,0.4740443281573589,0.6388928999093455
TST,2010.1928625941368,0.27188982570663545,0.3798717333954602,0.7157411352415325,0.47415120581868364,0.6389014976242712
DNM3OS,78.40329347178138,-0.2606433055033291,0.3641563154727132,-0.7157456686285577,0.4741484060587192,0.6389014976242712
NBPF15,417.04225598394686,0.14965127810885942,0.20906130254291122,0.7158248623182787,0.47409949854719935,0.6389014976242712
CTD-2368P22.1,151.12876387868377,-0.30951195628398226,0.43259398315002184,-0.7154791059048197,0.47431304711348093,0.6390744213739532
BMP3,1428.7124040333802,-0.40559471416005966,0.567004245245416,-0.715329237058016,0.47440562660466173,0.6391540061178376
MEDAG,310.6689173265402,-0.35088582018489783,0.4906086167986794,-0.7152051720463022,0.4744822736284766,0.6391669672723764
CRB3,856.2853203222132,-0.1921475251295212,0.26865623023395974,-0.7152170822995216,0.4744749152115852,0.6391669672723764
WDR44,933.4892298479126,0.15708569007123,0.21977970755796833,0.7147415556088026,0.4747687547826624,0.6394726114029692
CIZ1,3138.967863845658,0.12038729995096822,0.16845036337335972,0.7146752167232627,0.47480975514248364,0.6394726114029692
MRGPRF,409.1122077332386,-0.2706964074354931,0.37876255266845704,-0.7146863002384566,0.4748029049055479,0.6394726114029692
GPALPP1,867.0225363484337,-0.10427064239900646,0.14592724397666593,-0.714538557417555,0.47489422275308213,0.6395105328436121
FBXL13,96.7772861190099,0.4393926120665726,0.6149469530564012,0.7145211629762684,0.4749049746573028,0.6395105328436121
PDK2,1051.0299698876493,0.15397944311684955,0.215607254959905,0.7141663351981549,0.4751243310319104,0.6396115478128813
ZNF263,1136.2277876754633,0.13867545139113766,0.19421785171516476,0.7140201076599063,0.4752147458320327,0.6396115478128813
SPOCD1,372.258578843233,0.406060196149248,0.5685084980319388,0.7142552794812146,0.4750693399926629,0.6396115478128813
UBN2,1020.6848048398523,0.2705406818933311,0.3787987006250783,0.7142069955543559,0.47509919176809184,0.6396115478128813
SEC24C,2422.159644643067,0.18181990088794814,0.2545606376445092,0.7142498642773569,0.4750726879178463,0.6396115478128813
UGDH-AS1,103.84826206777224,-0.21098989964354958,0.2954834750921372,-0.7140497436540539,0.47519642066521733,0.6396115478128813
AC137932.5,30.340354122184706,0.4158304493945799,0.5823112390922203,0.7141034235279892,0.47516322915563025,0.6396115478128813
AC125232.1,39.656654538581456,0.21412902276605078,0.29998855076893727,0.7137906504004587,0.47535664191505395,0.6397573830078265
CTC-444N24.11,828.8564834393419,-0.22490661422025413,0.3151592277489047,-0.7136285230380209,0.47545691528683287,0.6398471837673212
CHSY3,238.85250022036297,-0.30551074294634173,0.42817841335969603,-0.7135127166947905,0.47552854689800955,0.6398984298623325
CLEC4E,350.0014013451085,-0.43524596386673237,0.610097569195949,-0.713403864959412,0.47559588215726534,0.6399438877171839
C21orf58,322.52108177191377,-0.4151571973935208,0.5819960154405064,-0.7133334015685535,0.4756394733243547,0.6399573922569378
ASAP3,1374.6748337021345,-0.26624776324965016,0.37335057179314424,-0.7131307231455517,0.47576486964150816,0.6400809532874466
GGT6,621.5755219511308,-0.4585576231770179,0.6431096706659885,-0.7130317643989819,0.47582610160172806,0.640118178017081
RPL3P4,473.14384424652,0.3757740691083539,0.5270900731718232,0.7129219240405945,0.4758940717546486,0.640164461595758
DOC2A,69.34020368146163,0.5842242227499189,0.8195922609403398,0.7128230104071787,0.4759552849116154,0.6402016498931045
CAPS2,291.1280186745133,-0.3158654831707396,0.44315775786288625,-0.7127608116215556,0.4759937791265623,0.6402082761284765
LYRM7,698.4246651745632,-0.20683108328812175,0.29031168111858974,-0.7124449229572444,0.4761893058465958,0.6403809364762569
RP11-379H18.1,559.0374069999631,0.20863393707720326,0.29283518550791937,0.7124619834031557,0.47617874475793964,0.6403809364762569
FAM160A1,268.62762423602203,-0.269239658073609,0.37795180473515977,-0.7123650547515494,0.47623874912197384,0.6404022719632155
PMF1-BGLAP,35.86453635970661,0.22378912216581623,0.31419181247435785,0.7122691084895165,0.4762981494114108,0.640436992778795
CD300A,623.6983764281067,0.257840474120422,0.36205541595523255,0.7121574840695201,0.4763672611504116,0.640484765926024
LRRC75A,211.77462688901295,-0.2655353284582215,0.3728888511282725,-0.7121031579645651,0.47640089889259696,0.6404848402424651
MANBAL,2118.751717764033,0.19778031960329767,0.277829921788874,0.7118755184101196,0.47654186334019644,0.6405840440953078
CDK19,1183.6602843263363,0.13251592284011063,0.18613626665830177,0.7119296267146892,0.4765083550227831,0.6405840440953078
NAGPA,563.7825577143575,0.1380178703911987,0.19392226147517377,0.7117175168095281,0.4766397183282334,0.6406704283569009
IFT22,1134.766103456106,0.25407842538729397,0.35702436088759426,0.7116557109874307,0.476677999466361,0.6406767305019336
MGC16275,27.272197726662686,-0.25574550398630685,0.3594156183731098,-0.7115592392560335,0.47673775525543466,0.6407118926243147
ARMC9,1011.5186724127906,-0.26977565481755816,0.379180625754325,-0.7114700395909694,0.4767930102861999,0.6407410014218154
MYRFL,16.076879749576747,0.4249609863057206,0.5974481514406981,0.7112934993287057,0.4769023790800278,0.6408428220823145
AC026471.6,28.45835986411146,-0.37610079127115237,0.528814497259681,-0.7112149784472783,0.4769510281137164,0.6408630412980696
RPL37P2,15.060343677084418,0.347403898403722,0.48850540231689926,0.7111567175225566,0.476987126480246,0.6408663949440825
MUC1,31211.52458979533,0.33969772368520573,0.477723780042778,0.7110756003286823,0.4770373890418788,0.6408887773884695
CTD-2600H12.2,24.034059826779767,0.29980952919396375,0.4216603881192341,0.7110213281622881,0.4770710192661375,0.6408888130903553
WSCD1,236.99081278536372,-0.3235459709393785,0.4551169842600073,-0.7109072658877907,0.4771417031854931,0.6409386225632994
IGSF3,2443.9271848376534,-0.2434732280948532,0.34254575035110474,-0.7107757951902671,0.4772231821433003,0.6410029248423849
LINC00882,23.055710532239907,-0.35731048644150953,0.5029569479235674,-0.7104196252117563,0.47744395672231366,0.6412543058174623
TCTEX1D1,188.49345262851662,-0.6366667755475554,0.8962792642220205,-0.7103441984683072,0.4774907177127046,0.6412719504412859
EXOC2,1612.4218417163636,0.16014986426421293,0.22550719223161872,0.7101763038214888,0.47759481339674514,0.6413665878821803
NTS,52.170232468346434,-0.6111456071288102,0.8608016887508021,-0.7099725931250279,0.4777211319122502,0.6414899100697213
ZNF789,260.96793165542664,0.16449091284961123,0.23170353820004694,0.7099197281467232,0.47775391582583476,0.6414899100697213
FBXW7,864.7129150568603,0.13176620195763813,0.18566419406769416,0.7097017420041447,0.4778891116803371,0.6415431581483301
MAATS1,511.41522058747603,-0.5040595132376882,0.710250008087767,-0.7096930763785371,0.4778944865673933,0.6415431581483301
NHEJ1,33.03150667860703,0.18973792229963293,0.2673313305796415,0.7097481686423864,0.47786031594534156,0.6415431581483301
RP11-802E16.3,32.17500729877477,0.35278048822184893,0.4974548971955846,0.7091708016358035,0.47821849047627363,0.6419329286573403
KIAA1191,4906.47529806535,-0.14692026818019463,0.2071881701278737,-0.709115139583102,0.47825302865719993,0.6419341095467743
WDR25,432.7201544389926,0.1282067816542053,0.18088663778060476,0.708768669854463,0.47846804301025886,0.6421323282169908
HLA-K,111.29239952748496,-0.3239366846480959,0.45701094578933127,-0.7088160308471502,0.47843864831278166,0.6421323282169908
DPP7,3966.46111619044,-0.1456620132616416,0.20556930019475889,-0.7085786307762862,0.4785860010777313,0.6422454413562125
AP1S3,486.7793242626868,-0.26661226785848635,0.3763319820758893,-0.7084496682631736,0.478666057708038,0.6423076797725814
MAU2,2084.129038856912,-0.16844764641803067,0.23790267610385543,-0.7080527599634716,0.478912494126719,0.6425506970052954
LTB4R2,46.55716441554957,0.2920641803625324,0.41249121202283184,0.7080494610546184,0.4789145426767132,0.6425506970052954
EREG,282.98376243537325,0.6576233000102136,0.9290069087174757,0.7078777281840498,0.4790211916280951,0.6426306572373099
LRRC37A16P,391.38526696548814,-0.1835295231470863,0.2592792604122086,-0.7078449809495233,0.47904152967401614,0.6426306572373099
ENKD1,605.0177636761912,-0.23670343250791437,0.33447471494770387,-0.7076870744771355,0.47913960591865407,0.6427170181516788
TESPA1,201.31645439545224,-0.30172282769609127,0.42656082754268815,-0.7073383400774097,0.47935624486574,0.6427916348692118
CLIC6,3707.2495025486483,0.3997690896114816,0.5651550076473317,0.7073618462228077,0.47934164082193276,0.6427916348692118
CFAP46,262.7461434133838,-0.6516920905698615,0.9213458143237091,-0.70732626169059,0.47936374909526003,0.6427916348692118
ZBTB10,1578.9141409566907,0.22874987626345852,0.32330528318652746,0.7075352249393456,0.4792339305186279,0.6427916348692118
CRNDE,485.8710362087965,-0.31092418237620084,0.4395612980516891,-0.7073511334012816,0.4793482965200206,0.6427916348692118
AGBL3,105.82954769951262,-0.25542146726712267,0.3611776007486837,-0.7071907746705789,0.4794479307637508,0.6428593177394724
ITGB1BP2,17.576096529082502,-0.3274799326049629,0.46315996587906383,-0.7070557835960967,0.47953181231020214,0.642926588708624
TRAF3IP1,1231.8595599460941,-0.2143250271030424,0.3032721490862172,-0.7067085709941403,0.479747602095295,0.6431706921946764
ASAP1,2158.486074295655,-0.2149964306311201,0.3042579999258023,-0.7066253991137458,0.479799300599454,0.6431947888544871
NAA60,1077.1127990538723,-0.1608705272428674,0.22778688451299903,-0.7062326155731194,0.48004349053475576,0.6434696170786178
FKBP1C,31.279288751686117,-0.2991204947552655,0.42357116662554567,-0.7061871022483933,0.4800717901327419,0.6434696170786178
TMEM126B,1267.0837355234987,0.25273146115815776,0.35805415474738866,0.7058470284654642,0.4802832724099635,0.6437078405764458
NEK3,349.40631586183343,0.23631264646239553,0.3348944365732604,0.7056332403739426,0.48041624717526216,0.6438009801801629
CHMP7,1868.2847313129569,0.15731314324151557,0.2229410110592641,0.7056267597158122,0.4804202784146433,0.6438009801801629
MVD,1252.630447376311,-0.26599062452410577,0.37700273073341783,-0.7055403126832793,0.48047405383379344,0.6438278054323129
GRIPAP1,1911.2163948057494,0.17391481379163445,0.24659684293028106,0.7052596932102834,0.48064863916507433,0.6439712571939795
ZNF624,198.78780496859667,0.1859571026873052,0.26367099938707705,0.7052618722558658,0.4806472833548377,0.6439712571939795
LINC00877,17.768371677425044,0.5133251168672543,0.7279455059086435,0.7051697039141775,0.4807046326583651,0.6439846146830387
RP11-455F5.3,44.857779525734145,0.28619608297555427,0.4058740903183865,0.7051351387102556,0.4807261408998753,0.6439846146830387
ZNF254,720.9643586756048,0.16495895163943705,0.23398140789266716,0.7050088001654714,0.4808047596775904,0.6440446956434193
CHRM3-AS2,15.957787868836794,0.39944165289416356,0.566660314752308,0.704904935982261,0.4808693982073702,0.6440860427425357
RP11-58E21.3,27.901832854321924,0.3150794825370674,0.4470557157807492,0.7047879524072402,0.4809422070878681,0.6441383267963358
MYOF,10188.26254478851,0.2756098741084828,0.39116603327887367,0.7045853951025254,0.48106829001283957,0.6442167130406458
USP7,4322.955597767169,0.19467673204573835,0.2762802363895341,0.7046350277884481,0.48103739420582625,0.6442167130406458
KHNYN,2263.6769526203425,-0.17246284228269027,0.24482596154320055,-0.7044303683956266,0.4811647994090615,0.6443007129347483
LIPE-AS1,53.0487176624483,0.322616026550526,0.45819985107084704,0.7040945687706979,0.48137388223302136,0.6445354311954636
SPATA20P1,23.555890037033468,0.4249639167521111,0.6038881329584764,0.7037129785448719,0.48161153620312414,0.6448083691446812
SPA17,784.355260478573,-0.3310705675869098,0.4706207295738485,-0.7034763808357896,0.4817589210509788,0.6448704336652549
BBS10,872.1235821312241,-0.23041631627717982,0.32750750298330616,-0.7035451529454722,0.48171607800998745,0.6448704336652549
XXbac-B135H6.18,14.792419021899324,0.3467157066426046,0.4928609396108451,0.7034757246463184,0.48175932984807845,0.6448704336652549
HECTD1,5558.905075980732,-0.19396669541486525,0.27586477120736336,-0.7031223833545003,0.48197948406510166,0.6450293116335428
PCMTD1,3370.466669562694,-0.15822627462947952,0.22500447339449411,-0.7032139061167276,0.48192245428232966,0.6450293116335428
AHCYL1,6538.909464311866,0.10171863890244011,0.1446568609704273,0.703171893956933,0.48194863249834907,0.6450293116335428
RFXANK,1239.1036226307851,0.15254194837206195,0.21703092172478106,0.7028581326558702,0.4821441648993935,0.645159160384567
NDUFS4,1272.4257312136763,0.20754132939403483,0.2952596433206536,0.702911265013769,0.4821110503972834,0.645159160384567
SAFB2,1637.518106494231,-0.18514174853413687,0.26346895821767446,-0.7027080145858218,0.48223773199141734,0.6452390925031788
CD247,401.5684099907471,-0.31216904876729656,0.4445499109086265,-0.7022137247294608,0.4825458876697412,0.6455608283976785
NUDT18,382.1326198847602,-0.2326198846141503,0.3312502128204521,-0.7022482570908943,0.4825243556447365,0.6455608283976785
NUTM2A,13.616124057980747,-0.4465124891339905,0.6359398539929549,-0.7021300620340379,0.48259805618450935,0.6455853354528276
ACPP,301.35476059817745,-0.21282717556776948,0.3032783616528102,-0.7017552271382016,0.4828318249762687,0.6457161671988756
EPB41L4B,1180.3357409050034,-0.2309158977037287,0.3291175608548911,-0.7016213206731324,0.4829153517283253,0.6457161671988756
TPGS2,2856.522561923716,-0.10798491462972319,0.15389308528728404,-0.7016878921371903,0.48287382550678537,0.6457161671988756
PLXDC1,489.64215831883007,0.2856121648336697,0.407052616742506,0.7016590806351276,0.48289179742591104,0.6457161671988756
PGGT1B,1205.7405027766495,-0.13831914516213592,0.19713005369887746,-0.7016644218715777,0.4828884656641817,0.6457161671988756
TRIM39,551.0743135233031,-0.14903167878131354,0.21239365773221358,-0.7016766902202561,0.48288081294884866,0.6457161671988756
RP11-571M6.17,29.91932629412221,0.29536364928003994,0.42098986023906676,0.7015932619192118,0.4829328549142597,0.6457161671988756
CRYGS,36.47195112168993,0.2447837680060411,0.34895284317130937,0.7014809387464164,0.483002926101314,0.6457645851107089
MYO5C,3173.8723595022193,-0.2728967472292152,0.3892609506101823,-0.7010637640416757,0.48326322283887185,0.6460673059009507
CDH26,368.988461808252,-0.39240236333788964,0.5599458081438419,-0.7007863218740039,0.4834363754229182,0.6461950206172751
LILRB2,513.4965222516811,-0.2523699234542211,0.36019951171962955,-0.7006392714120603,0.48352816375991675,0.6461950206172751
IL13RA1,7070.193487485835,0.14830964622663173,0.2116504959283683,0.7007290277119225,0.4834721370955501,0.6461950206172751
FAM13A,2040.9459218107982,0.24695742711956684,0.35239649016282826,0.7007942304006993,0.48343143921875553,0.6461950206172751
MED11,723.20804396952,0.22889510270936742,0.326690322049061,0.700648556938252,0.4835223674901644,0.6461950206172751
ZNF671,258.33081210163846,-0.21279227591620214,0.3039351037272494,-0.7001240505182362,0.48384983728532693,0.6462181465913261
GBP1,3664.9828070794015,0.33717768065128806,0.4815427231500645,0.7002030441776864,0.4838005107716222,0.6462181465913261
IDO1,1297.4529693035631,-0.4425428634448089,0.6318117381681606,-0.7004346970948859,0.4836558739978964,0.6462181465913261
RBM47,5423.628229284394,0.17815535887470846,0.25446289775898895,0.7001231238176258,0.4838504159670794,0.6462181465913261
C17orf107,149.38452706415305,0.2755412597299574,0.3933682966305486,0.7004663621602065,0.48363610515300876,0.6462181465913261
USP46-AS1,80.75237115533986,-0.19992233757023098,0.28547898231896257,-0.7003049259397314,0.4837368961228393,0.6462181465913261
PXN-AS1,115.35825935305537,0.28631105682705926,0.4087102956990219,0.7005232308556802,0.48360060250840353,0.6462181465913261
RP3-406A7.7,53.61879737095396,0.34611433087020466,0.4943176321924272,0.7001860915523034,0.4838110963775039,0.6462181465913261
CTC-786C10.1,15.530015720588194,-0.3821679157026674,0.5456791335777714,-0.7003528120948388,0.4837069977275371,0.6462181465913261
EIF4HP1,19.36361396315582,-0.3383081193243757,0.48328924101145737,-0.700011691996999,0.48392000273192254,0.6462658281705221
RP5-994D16.9,33.1510312537929,-0.19451800394870664,0.27797035071556336,-0.6997796831495515,0.48406490466151536,0.6464140779795842
MAPK1,6124.506369519444,-0.15206692752693882,0.21746578959448892,-0.699268274842217,0.4843843895739318,0.6467866532581154
PPRC1,2049.0660298549174,0.2390171449943068,0.34184244785749945,0.6992026487416904,0.48442539551754826,0.6467866532581154
ENTPD3,437.9580837219169,-0.2445124345995819,0.34971802252331063,-0.6991702424580758,0.48444564501846565,0.6467866532581154
PRR16,100.62774867924486,0.31960015933312375,0.45720548338178507,0.6990295850547459,0.48453354200070203,0.6468587227381625
FBRSL1,1584.799116849531,0.19391145499473966,0.2774864770979008,0.6988140720325092,0.4846682331158427,0.646978793953939
DRC1,518.0154907291483,-0.7668126479450845,1.097363699497411,-0.6987771222032242,0.48469132802086207,0.646978793953939
HCST,334.72546522615966,-0.2838854654913946,0.40682903450644853,-0.6978004060988298,0.4853020251008591,0.6477486334049678
F2R,2327.572260762988,-0.2832308947379766,0.4059752014874517,-0.6976556540898249,0.4853925675181647,0.6478241460956219
LGALS3,16713.523477311395,-0.2532113385011935,0.36301764894057287,-0.6975179836026236,0.48547868892585194,0.6478937481767439
LIMS1,3721.335451845184,-0.16791376314108733,0.24079040727744133,-0.6973440721316413,0.4855874931338006,0.6479936096451053
LINC01550,77.67229514550378,-0.3073549058078554,0.44108647329411305,-0.6968132654635127,0.4859196632284052,0.648391507527611
PPAPDC3,64.56650705153041,-0.2587805857587863,0.37156084462000244,-0.6964689350500396,0.4861352052603164,0.6486245006119746
SLC9B1,21.84138437391235,-0.29894435169464556,0.4292552168486629,-0.6964256693006963,0.48616229216905293,0.6486245006119746
NEURL1B,1632.7142271740393,-0.2467227553773686,0.35440318627398815,-0.6961640440405857,0.4863261023881545,0.6487976654131843
SMG1P3,44.35572047750419,0.1997224633427726,0.2869162368482033,0.6961002470154324,0.4863660518510147,0.6488055774569877
L3MBTL2,1373.2775818541359,-0.13119821861893835,0.18855781554687548,-0.6957983589193759,0.4865551171277713,0.6490123929123551
KANSL1,2346.465250804345,0.18206157091761085,0.2617328692457504,0.6956007147373863,0.4866789184545281,0.6491321304122498
SNAP29,1608.8194749562492,0.13153054694058758,0.18918260059254646,0.6952571036058044,0.48689419178978766,0.6493665291928598
IQCH,166.34635939854277,-0.33306186645307573,0.47915479900034375,-0.695102850160198,0.4869908487335084,0.6493665291928598
TMEM27,114.25645462460912,0.3431482001232817,0.49363499070516853,0.6951456168718649,0.48696404959256945,0.6493665291928598
RP11-267M23.4,14.199867740171115,0.32224486565943183,0.46354251259991847,0.6951786662501007,0.48694334022372443,0.6493665291928598
CEP85L,312.1212292199695,-0.19125196667913463,0.27519255378468005,-0.6949750785363786,0.48707091971800603,0.649392286273242
IL1RN,847.6415952708504,-0.32934455045184874,0.4739020353486913,-0.6949633592721776,0.4870782642165859,0.649392286273242
IQGAP2,1279.8319082918547,-0.28711468032445264,0.41329759981425407,-0.6946923486937474,0.4872481240567479,0.6495733413959385
RASGRP1,581.885028269874,0.27153476663824333,0.3909254203331396,0.6945948063619047,0.487309267966,0.649609447029255
ZNF776,611.662305405336,-0.11822298435395424,0.17027862334663382,-0.6942914032919408,0.4874994811031373,0.6498175918087108
CLEC7A,1061.225940417744,-0.30138860132652945,0.4343979328203148,-0.6938076324852043,0.48780285545584934,0.6501765363934559
CDK2AP1,2166.1874128371896,0.1348684628353464,0.19443373898050278,0.6936474273576079,0.48790334309691874,0.6502650286194573
CDK11A,178.13209943955758,0.19917592280815685,0.2872252502313195,0.6934485134846211,0.4880281260914449,0.6503418888630661
ZNF621,837.436437043935,-0.13155556155618664,0.18971255556669,-0.6934467840740286,0.488029211063769,0.6503418888630661
GPRC5C,3083.593509279272,0.2805992864511338,0.40469062053470595,0.6933674076270563,0.48807901049851843,0.6503628092103503
MLLT1,3371.395119275359,-0.25388057497686484,0.36624681244979584,-0.6931953162368235,0.4881869871266567,0.6504268963333353
UBAC1,1388.7532563180594,-0.16747351571462743,0.2416394239131425,-0.6930719871887542,0.4882643763461948,0.6504268963333353
ZNF670,68.01976684354761,0.2128903955552983,0.3071545853324507,0.6931050543324139,0.4882436259996138,0.6504268963333353
LPAR1,1196.5409627423007,0.26154969472015416,0.37740623688226643,0.6930190048813257,0.4882976248794408,0.6504268963333353
FLJ44511,22.91702369066902,-0.4626902311950449,0.6676208266231138,-0.693043435351431,0.4882822936231499,0.6504268963333353
ID1,2782.3066360997373,-0.32718407532021093,0.47238177782787305,-0.6926263684951679,0.4885440580797117,0.650685813463261
TPT1P4,34.0526736598264,-0.30991620877207754,0.44746743138540346,-0.6926005939975257,0.48856023745773375,0.650685813463261
PPP2R4,5519.2327134133575,0.14630293172269043,0.2113176918390138,0.6923364080379367,0.4887260910758836,0.6508455852682844
MT2A,6812.102389568255,-0.3784381969443052,0.546681316990232,-0.6922464426401224,0.48878257748519494,0.6508455852682844
ZNF234,292.6039868203488,0.12822373366369966,0.18522787200595056,0.6922485923694054,0.4887812276975852,0.6508455852682844
HAS3,1463.9833478480325,-0.44609796222232967,0.6449370623300844,-0.6916922414268275,0.48913062036054955,0.651263557073192
ATP5D,1418.3804143360596,0.16854943613850165,0.24377172906271788,0.691423229373481,0.48929961023213225,0.6513976103830257
MYOT,14.518492107958782,0.3228709217410762,0.46695506396555414,0.6914389556012897,0.4892897303552627,0.6513976103830257
GRAP,66.76846216284915,-0.24813352688030946,0.3590816075079549,-0.6910226580591778,0.4895513021719713,0.6516871944596802
RP11-526D8.11,21.947079697856626,-0.27182183825413464,0.39346502285092483,-0.6908411738471654,0.48966535752166096,0.6517935300567503
RP11-64K7.1,28.39286941381255,0.2248719802980922,0.32561382361531116,0.690609439738535,0.48981101364913665,0.651941911669784
RP1-92O14.3,27.163448380842006,-0.2939289125052569,0.4256753974496256,-0.690500118790728,0.4898797352605628,0.6519878793363191
PHF21A,1534.640589378912,-0.14408741892161855,0.20876129786715591,-0.6902017777898075,0.4900673055327504,0.6521920069165177
FKBP9,5138.135450499868,-0.17133476360382904,0.2482942798250107,-0.6900471638918944,0.49016452818987233,0.6522670722944749
TRAM1L1,138.10659365765318,0.20517834376359279,0.2973584958163562,0.6900033012351112,0.49019211132533086,0.6522670722944749
ZNF721,647.1563696117983,-0.1321736504502829,0.19158769468874262,-0.6898859066341133,0.490265939304925,0.6523197986900747
BMPR1B,413.9976378043812,-0.3790008566177735,0.5495174037484037,-0.6896976402066765,0.4903843501633667,0.6524318330181883
RP13-977J11.2,39.986624503761874,0.20274252307188792,0.2939847307208556,0.6896362357825856,0.49042297402609075,0.6524377065168528
RP11-35G9.3,89.66978710608907,-0.16390769624938578,0.23769413434543496,-0.689574005268396,0.49046211917472676,0.6524442726442344
KCNS3,1914.057918405841,-0.2422430359602478,0.3515732563218795,-0.6890257765751798,0.49080704658650454,0.6528575807293775
EXOC5,2578.671550417058,-0.15214178223635316,0.22092645164531102,-0.6886535365199772,0.491041322037468,0.6530079240431523
DVL1,2186.854955423211,0.19263998606088062,0.27969435091642225,0.6887517943415488,0.4909794760128063,0.6530079240431523
SRSF7,4119.302336392565,0.19534368556546416,0.2836419577132767,0.6886981289380676,0.4910132538927706,0.6530079240431523
MTCH1,8275.695251415578,-0.1425049962223533,0.2069402861397304,-0.6886285840260749,0.49105702845149385,0.6530079240431523
